TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20191224,7.242,1.0,6.63,1.009,1.0,8.261,1.313,1.0,7.154,6.071,1.023,8.958,2.24,7.242,1.0,6.63,1.009,1.0,8.261,1.313,1.0,120.634,35.907,1.0,41.523,35.907,1.0,-9999,-9999,260.771,260.771,0.0,306.133,1.0,299.736,306.133,1.0,2.892,1.0,1.97,2.892,1.0,100.735,100.721,1.0,0.0,0.0,1.0,2.631,3.142,1.0,0.38133541666666665,1.0,-19.21233333333333,1.0,69.05119930625,1.0,5.886289645833333,1.0,421.187,1.0,9.785,10.643,1.0,1.0,33.588,1.0,-7.26812,1.0,17.7979,1.0,23.2011,18.8563,32.0452,2.76661,10.1607,-17.6831,1.0,-23.0515,-31.8385,-18.7347,3.27357,10.2505,5.0,1,30,18,30,18,4.09195,1.0,0.835317,0.836652,4.10023,1.0,0.821181,0.822539,4.05103,1.0,0.0165622,3.73374,4.00574,4.02724,4.05086,4.09195,4.10023,4.21594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.85315,2.10595,1.0,0.714157,0.717564,-0.906735,4.57551,1.0,1.78631,1.78634,6.86592,2.10148,1.0,0.690929,0.694449,-0.906735,4.57551,1.0,1.76831,1.76834,6.29906,6.72626,6.76583,6.7898,6.85315,6.86592,7.04433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.927498,-0.927498,-0.917525,-0.906735,-0.906735,-0.906735,-0.906735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.86492,6.83787,6.74871,0.0185383,6.51948,6.57587,6.64849,6.80358,6.83895,6.85439,6.86492,2.74643,2.73763,2.69768,0.0217879,2.49063,2.54952,2.61118,2.72362,2.77297,2.79358,2.86912,2.43835,7.77472,6.67348,0.365053,2.412,2.59547,4.42404,7.77472,7.96808,8.60808,8.88752,2.8471,2.79448,2.54812,0.0927669,1.68359,1.72806,1.90595,2.79976,2.86255,3.05229,3.14042,-9999,-9999
20191225,7.114,1.0,5.811,2.031,1.0,9.286,3.918,1.0,7.371,5.811,1.908,9.971,3.137,7.114,1.0,5.811,2.031,1.0,9.286,3.918,1.0,120.78,51.43,1.0,56.197,51.43,1.0,-9999,-9999,248.807,248.807,0.0,297.382,1.0,286.183,297.382,1.0,1.287,1.0,1.99,1.287,1.0,100.773,100.783,1.0,0.0,0.0,1.0,1.553,1.965,1.0,0.22729166666666667,1.0,-0.3341874999999999,1.0,98.90433743125,1.0,10.978946520833333,1.0,441.24,1.0,9.353,10.39,1.0,1.0,33.216,1.0,-8.08802,1.0,12.1999,1.0,15.9036,10.6527,21.9659,2.84479,8.85576,-4.88128,1.0,-5.17157,-8.78877,-4.26224,3.07806,4.55343,6.0,1,30,18,30,18,6.08116,1.0,0.7167,0.85725,6.11143,1.0,0.715003,0.855832,5.78865,1.0,0.0734397,4.51009,5.20613,5.58762,5.96891,6.08116,6.14681,6.22378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.03829,3.6633,1.0,0.701948,0.816895,2.22976,8.40988,1.0,1.42241,1.58695,8.05333,3.66128,1.0,0.691109,0.8076,2.28248,8.42452,1.0,1.43148,1.59509,6.41349,7.21766,7.44345,7.87381,8.03829,8.05333,8.16419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90053,0.972586,2.21544,2.22099,2.36343,2.37994,2.38644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.92507,6.99317,6.93438,0.0195915,6.72777,6.77999,6.82955,6.94997,6.99317,7.00834,7.11486,0.889942,0.881738,1.14573,0.0672988,0.743583,0.802501,0.881738,0.968998,1.17679,1.7127,1.78356,2.1851,8.74209,6.76931,0.418503,2.11059,2.29847,4.41038,7.03478,8.71436,9.18226,10.1601,3.09833,3.88008,3.28295,0.116555,2.2817,2.33671,2.61957,3.13113,3.87665,4.15175,4.21979,-9999,-9999
20191226,6.713,1.0,5.772,2.081,1.0,8.282,3.245,1.0,5.95,4.645,1.528,8.125,2.794,6.713,1.0,5.772,2.081,1.0,8.282,3.245,1.0,120.986,48.831,1.0,52.317,48.831,1.0,-9999,-9999,261.673,261.673,0.0,316.719,1.0,300.756,316.719,1.0,1.549,1.0,1.299,1.549,1.0,101.434,101.444,1.0,0.001,0.0,1.0,1.272,1.644,1.0,0.14160416666666667,1.0,2.9100208333333324,1.0,93.90564854166666,1.0,9.705590979166667,1.0,441.946,1.0,9.025,10.12,1.0,1.0,32.925,1.0,-7.2646,1.0,15.5462,1.0,23.7234,13.5747,27.9911,2.79607,11.0465,6.47693,1.0,9.88375,5.65553,11.6618,2.97237,5.35336,6.0,1,30,18,30,18,4.09648,1.0,0.523066,0.550577,4.10434,1.0,0.514511,0.542455,4.08814,1.0,0.0269192,3.73873,3.98534,4.01473,4.07083,4.10434,4.32906,4.40015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.94857,0.676362,1.0,0.655164,0.680117,-1.05413,4.65197,1.0,0.783819,0.843801,6.94857,0.676362,1.0,0.632299,0.658119,-1.03394,4.68313,1.0,0.79845,0.857409,6.40396,6.5835,6.78515,6.90557,6.94857,6.94857,7.05618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.08829,-1.08138,-1.05541,-1.04815,-0.559085,-0.456461,-0.447835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.95671,7.08591,7.04395,0.0255403,6.83037,6.89888,6.95671,7.01376,7.11299,7.17069,7.30097,2.97891,2.98157,2.95581,0.0402194,2.63057,2.67991,2.78194,2.93434,3.09837,3.1753,3.41742,1.7512,8.63337,5.4416,0.493476,1.64256,1.83221,2.59906,3.49477,8.48624,8.63337,10.0732,1.49747,3.73343,2.75077,0.156138,1.49542,1.52496,1.83617,2.37011,3.71522,3.73343,4.06434,-9999,-9999
20191227,5.655,1.0,5.347,1.616,1.0,6.167,3.008,1.0,5.538,4.373,1.058,7.481,2.145,5.655,1.0,5.347,1.616,1.0,6.167,3.008,1.0,121.251,42.608,1.0,42.098,42.608,1.0,-9999,-9999,266.221,266.221,0.0,311.235,1.0,305.909,311.235,1.0,0.949,1.0,0.761,0.949,1.0,101.558,101.556,1.0,0.0,0.0,1.0,1.397,1.494,1.0,0.11198333333333332,1.0,1.571687500000001,1.0,81.93928340208333,1.0,8.36024569375,1.0,450.077,1.0,8.878,9.938,1.0,1.0,32.716,1.0,-7.70431,1.0,12.0976,1.0,12.817,10.5634,18.4608,1.87528,6.14731,-0.802592,1.0,-0.850323,-1.22475,-0.700808,2.62933,2.65787,5.0,1,30,18,30,18,4.55319,1.0,0.510409,0.605618,4.55319,1.0,0.507308,0.603006,4.37016,1.0,0.0452593,3.78098,3.96799,4.18372,4.49363,4.55319,4.61992,4.67384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.11816,0.638372,1.0,0.643392,0.668383,-0.16314,3.37349,1.0,0.755284,1.00727,7.11816,0.638372,1.0,0.628875,0.654421,-0.16314,3.37349,1.0,0.775188,1.02228,6.58255,6.75603,6.78923,7.00705,7.11816,7.11816,7.2049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.33609,-1.329,-0.563751,-0.157096,-0.13103,0.00387381,0.00865433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.88355,7.00917,6.97042,0.0259411,6.7815,6.84208,6.86797,6.93592,7.05446,7.13782,7.18333,2.4534,2.45597,2.60026,0.0526725,2.27067,2.31457,2.34531,2.48327,2.68323,2.9717,3.21039,1.26051,8.33976,4.51552,0.559492,0.476831,1.26051,1.31708,2.51008,8.16627,8.33976,9.73383,0.656153,3.41384,2.28665,0.179695,0.656153,0.715912,1.04312,1.98399,3.39287,3.41384,3.75602,-9999,-9999
20191228,5.484,1.0,4.811,1.043,1.0,6.606,1.79,1.0,5.318,3.684,1.332,8.04,1.867,5.484,1.0,4.811,1.043,1.0,6.606,1.79,1.0,121.577,44.772,1.0,32.542,44.772,1.0,-9999,-9999,284.356,284.356,0.0,312.832,1.0,326.451,312.832,1.0,0.339,1.0,1.094,0.339,1.0,102.326,102.327,1.0,0.022,0.0,1.0,1.404,1.675,1.0,0.12737916666666668,1.0,1.0822708333333333,1.0,86.10035763958332,1.0,8.711940972916667,1.0,442.451,1.0,8.63,9.757,1.0,1.0,32.533,1.0,-7.89244,1.0,11.8281,1.0,12.5316,9.71384,18.0496,1.38673,6.33293,4.07135,1.0,4.31348,3.34359,6.21285,2.64189,3.39168,6.0,1,30,18,30,18,5.56865,1.0,0.575745,0.878949,5.58575,1.0,0.561606,0.869753,5.2435,1.0,0.0893724,4.02032,4.4143,4.49821,5.46616,5.56865,5.74256,5.85462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.33385,0.319377,1.0,0.663707,0.700486,2.08681,8.68435,1.0,0.982504,1.7594,7.34444,0.305986,1.0,0.631395,0.669951,2.1131,8.69723,1.0,0.987604,1.76226,6.44368,6.89645,6.97068,7.17703,7.33385,7.34444,7.51564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.432915,-0.40835,0.0125136,2.08755,2.1131,2.51068,2.51869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.9454,7.14399,7.12175,0.0359211,6.8661,6.93869,7.0155,7.05787,7.22889,7.38071,7.42285,1.55427,1.55824,1.87825,0.102576,1.19757,1.28439,1.40485,1.62867,2.1381,2.72495,2.92857,0.971518,8.29352,4.2399,0.571689,0.473889,0.971518,0.995304,1.79806,8.11488,8.29352,9.67646,0.688486,3.51878,2.31799,0.182751,0.688486,0.751131,1.09382,1.95067,3.49878,3.51878,3.85373,-9999,-9999
20191229,2.594,1.0,2.652,0.638,1.0,2.496,1.387,1.0,3.399,2.451,1.361,4.979,1.829,2.594,1.0,2.652,0.638,1.0,2.496,1.387,1.0,121.961,25.153,1.0,48.607,25.153,1.0,-9999,-9999,257.923,257.923,0.0,294.429,1.0,296.509,294.429,1.0,0.021,1.0,0.661,0.021,1.0,102.683,102.685,1.0,0.0,0.0,1.0,1.521,1.384,1.0,0.1663125,1.0,-4.614770833333335,1.0,48.37150354166666,1.0,4.062458895833333,1.0,428.292,1.0,8.346,9.55,1.0,1.0,32.363,1.0,-8.18015,1.0,8.25056,0.979167,7.42209,6.77576,12.5903,1.1132,4.45168,-3.08574,1.0,-2.77589,-4.70881,-2.53416,2.08511,2.6356,7.0,1,30,18,30,18,4.21234,0.979167,0.51285,0.606524,4.23101,0.979167,0.510659,0.604672,3.98673,0.9875,0.0594504,2.91148,3.6008,3.75024,4.15698,4.23101,4.24843,4.24898,1.0,1.0,1.0,0.979167,0.979167,0.979167,0.979167,5.79918,0.909638,1.0,0.641978,0.713471,1.15925,4.12326,0.944444,0.769415,0.919435,5.79918,0.909638,1.0,0.632206,0.704692,1.20725,4.17667,0.944444,0.782158,0.930126,4.85939,5.22182,5.66192,5.79918,5.84316,5.84441,5.86362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.617281,0.200545,0.550047,1.17384,1.18764,1.20725,1.20725,1.0,1.0,1.0,0.944444,0.944444,0.944444,0.944444,6.55762,6.56721,6.51263,0.0254182,6.19528,6.38241,6.41558,6.55766,6.58398,6.58664,6.76319,2.33597,2.3362,2.5259,0.0704287,2.03831,2.22557,2.26815,2.3362,2.71221,2.97842,3.02932,0.481188,7.4779,3.57523,0.546107,0.357624,0.483792,0.534589,1.43777,7.23595,7.4779,8.69166,0.390892,2.28739,1.43822,0.129308,0.390892,0.426704,0.623947,1.0639,2.26644,2.30011,2.60251,-9999,-9999
20191230,2.159,1.0,1.888,1.293,1.0,2.612,2.622,1.0,3.291,2.356,1.011,4.851,1.597,2.159,1.0,1.888,1.293,1.0,2.612,2.622,1.0,122.405,43.467,1.0,50.984,43.467,1.0,-9999,-9999,252.974,252.974,0.0,290.368,1.0,290.904,290.368,1.0,0.019,1.0,0.408,0.019,1.0,102.867,102.871,1.0,0.003,0.1,1.0,1.37,2.391,0.979167,0.3017042553191489,0.9791666666666666,-1.7232291666666673,1.0,83.59132014583334,1.0,9.529634020833333,1.0,427.096,1.0,8.186,9.372,1.0,1.0,32.213,1.0,-9.24592,1.0,6.78975,1.0,6.83713,5.92867,10.3611,0.937289,3.41679,-5.67413,1.0,-5.10437,-6.01157,-4.65987,2.54618,2.73624,8.0,1,30,18,30,18,2.68266,1.0,0.502912,0.514633,2.72299,1.0,0.504858,0.516535,2.65944,0.998958,0.0224001,2.26018,2.52706,2.61347,2.72299,2.72696,2.74548,2.75024,0.979167,1.0,1.0,1.0,1.0,1.0,1.0,5.59462,1.13903,1.0,0.630648,0.658532,-2.43066,4.5162,1.0,0.751922,0.755016,5.59462,1.13903,1.0,0.620522,0.648841,-2.32703,4.61197,1.0,0.783281,0.786251,5.18285,5.27757,5.4549,5.59462,5.629,5.65677,5.66103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.83004,-2.43054,-2.42683,-2.36566,-2.31432,-2.29398,-2.28672,0.944444,1.0,1.0,1.0,1.0,1.0,1.0,6.57416,6.62407,6.59901,0.0240764,6.34378,6.5035,6.51698,6.60393,6.62407,6.66986,6.89248,3.90008,3.90108,3.93957,0.039129,3.59938,3.80188,3.85636,3.89179,3.95424,4.01488,4.28532,0.302683,7.35335,3.31856,0.560289,0.161483,0.302683,0.343934,1.1614,7.10436,7.35335,8.58092,0.669186,3.46692,2.18405,0.184423,0.669186,0.73012,1.0637,1.71662,3.44602,3.46692,3.81003,-9999,-9999
20191231,2.814,1.0,2.0,2.501,1.0,4.172,2.895,1.0,3.454,2.21,2.164,5.527,3.251,2.814,1.0,2.0,2.501,1.0,4.172,2.895,1.0,122.907,47.98,1.0,55.527,47.98,1.0,-9999,-9999,250.983,250.983,0.0,294.634,1.0,288.648,294.634,1.0,0.148,1.0,0.979,0.148,1.0,102.334,102.308,1.0,0.0,0.0,1.0,2.183,3.03,1.0,0.39689839583333325,1.0,7.327124999999999,1.0,92.26955985416667,1.0,10.141490208333332,1.0,431.501,1.0,7.886,9.16,1.0,1.0,32.065,1.0,-8.17166,1.0,6.67906,1.0,6.59736,5.83202,7.07627,1.0262,1.37979,1.92896,1.0,1.90536,1.68433,2.04368,2.64416,2.65754,9.0,1,30,18,30,18,3.58489,0.979167,0.581461,0.672899,3.60868,0.979167,0.570148,0.663148,3.29799,0.979167,0.0838086,1.3261,2.93118,3.23187,3.49054,3.58489,3.60851,3.60868,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,7.27407,1.4241,1.0,0.648909,0.831435,-2.91127,5.00835,0.944444,1.03099,1.03275,7.27407,1.4241,1.0,0.627138,0.814558,-2.85012,5.1192,0.944444,1.02668,1.02845,4.47197,6.23445,6.74405,7.10602,7.27407,7.27407,7.27407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.04558,-2.97067,-2.93828,-2.90109,-2.85056,-2.85012,-2.80995,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,7.0606,7.24409,7.21285,0.0241268,7.0606,7.11092,7.1367,7.20506,7.24781,7.28065,7.50603,3.63178,3.63541,3.91486,0.0873635,3.47571,3.52802,3.55374,3.71356,4.03303,4.26743,4.34066,0.258547,7.53731,3.30322,0.585262,0.0685431,0.0856483,0.220104,1.19043,7.30377,7.53731,8.75399,0.73683,3.70911,2.32838,0.195505,0.73683,0.803816,1.16994,1.824,3.68943,3.70911,4.04666,-9999,-9999
20200101,3.619,1.0,3.576,2.847,1.0,3.689,4.198,1.0,3.965,2.294,1.74,6.751,3.233,3.619,1.0,3.576,2.847,1.0,3.689,4.198,1.0,123.469,46.049,1.0,56.579,46.049,1.0,-9999,-9999,249.961,249.961,0.0,285.327,1.0,287.49,285.327,1.0,0.974,1.0,1.093,0.974,1.0,102.383,102.365,1.0,0.0,0.1,1.0,1.135,1.267,0.979167,0.1050346595744681,0.9791666666666666,4.318909791666667,1.0,88.55499999999999,1.0,12.541666666666666,1.0,449.495,1.0,8.992,8.989,1.0,1.0,31.931,1.0,-8.51103,1.0,7.16927,1.0,7.21929,6.26006,7.59937,1.06864,1.45866,7.52408,1.0,7.57658,6.56988,7.97547,2.5875,2.78941,10.0,1,30,18,30,18,2.3464,1.0,0.490968,0.916541,2.36093,1.0,0.484638,0.913166,1.97733,0.996354,0.122804,0.434353,0.92995,0.984987,2.37393,2.45035,2.47785,2.76817,0.979167,0.979167,1.0,1.0,1.0,1.0,1.0,4.63041,1.60093,1.0,0.646251,1.15739,-1.68773,2.62759,1.0,0.657002,0.772591,4.65955,1.58991,1.0,0.635724,1.15154,-1.69897,2.62762,1.0,0.654493,0.770459,2.43193,2.89551,2.97094,4.65955,4.79431,4.81583,5.24193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.93705,-2.43613,-2.42042,-1.68773,-1.66331,-1.62312,-1.60645,0.944444,0.944444,1.0,1.0,1.0,1.0,1.0,0.112452,0.040741,0.0843748,0.0152039,5.22615e-07,5.63322e-07,0.0339957,0.100385,0.107774,0.109127,0.123754,-2.2535,-2.32019,-1.89295,0.116621,-2.64213,-2.38653,-2.35518,-2.27443,-1.16773,-0.905393,-0.681399,0.292792,0.297135,0.360932,0.0571207,0.0151018,0.13049,0.18628,0.271225,0.30796,0.361518,1.28951,0.945089,0.943916,1.0027,0.0305258,0.880243,0.893341,0.917718,0.942647,0.957035,0.973493,1.5159,-9999,-9999
20200102,2.686,1.0,2.571,2.417,1.0,2.879,2.763,1.0,3.495,2.196,1.22,5.659,2.356,2.686,1.0,2.571,2.417,1.0,2.879,2.763,1.0,124.09,44.047,1.0,48.436,44.047,1.0,-9999,-9999,261.904,261.904,0.0,286.322,1.0,301.019,286.322,1.0,0.345,1.0,0.442,0.345,1.0,102.501,102.476,1.0,0.002,0.0,1.0,1.59,2.11,0.958333,0.25187221739130433,0.9583333333333334,14.105785416666668,1.0,84.70604166666668,1.0,8.625,1.0,441.058,1.0,8.838,8.832,1.0,1.0,31.828,1.0,-7.60666,1.0,5.77284,1.0,5.70222,4.74094,6.11916,1.03213,1.45227,8.45558,1.0,8.35214,6.94413,8.96285,2.45188,2.87247,10.0,1,30,18,30,18,0.886895,0.979167,0.474126,0.602591,0.889442,0.979167,0.470638,0.599851,0.92218,0.983854,0.0608042,0.269777,0.604101,0.630748,0.90025,1.21921,1.34793,1.45258,1.0,0.979167,0.979167,0.979167,0.979167,1.0,1.0,2.48435,2.10334,1.0,0.625046,0.706159,-1.8615,3.269,0.944444,0.631823,0.752136,2.49058,2.10614,1.0,0.621602,0.703112,-1.86535,3.2676,0.944444,0.623997,0.745574,1.96781,2.38315,2.38315,2.49058,3.00073,3.04035,3.19857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.98648,-2.41955,-2.35107,-1.8615,-1.83757,-1.60344,-1.59822,1.0,0.944444,0.944444,0.944444,0.944444,1.0,1.0,0.103956,0.038527,0.0786668,0.0142462,4.83637e-07,5.26576e-07,0.0322088,0.0931935,0.0997972,0.101002,0.11698,-0.789946,-0.850914,-0.843513,0.0533318,-1.38624,-1.25393,-1.1182,-0.85677,-0.68861,-0.556349,-0.302752,0.287474,0.291738,0.354225,0.0560204,0.0148275,0.12812,0.182896,0.266298,0.302366,0.354952,1.26005,0.90588,0.904765,0.961652,0.0294542,0.843631,0.85617,0.879647,0.904319,0.917351,0.933631,1.45487,-9999,-9999
