TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20201207,0.849,1.0,0.662,0.986,1.0,1.19,0.446,1.0,-9999,-9999,-9999,-9999,-9999,0.849,1.0,0.662,0.986,1.0,1.19,0.446,1.0,85.0085,17.067,1.0,-9999,17.067,1.0,311.843,1.0,-9999,311.843,1.0,281.381,1.0,-9999,281.381,1.0,0.153,1.0,-9999,0.153,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.364033175,0.8333333333333334,36.96614484875,1.0,1.378193073125,1.0,18.167005416666665,1.0,-9999,0.0,323.89860416666664,1.0,467.739,1.0,3.694,4.081,4.425,5.134,6.825,8.886,1.0,1.0,1.0,1.0,1.0,1.0,25.744,26.693,28.343,33.021,52.135,1.0,1.0,1.0,1.0,1.0,-15.3083,-9999,1.63884,-9999,-9999,-9999,-9999,0.333136,-9999,3.80878,-9999,-9999,-9999,-9999,2.37682,-9999,-9999,-9999,31,17,31,17,3.42438,1.0,0.32039,0.330938,3.42438,1.0,0.32039,0.330938,3.38877,1.0,0.0128366,3.25193,3.26267,3.36182,3.40066,3.42438,3.42844,3.46826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.62009,1.43442,1.0,0.412122,0.427892,2.71601,1.44798,1.0,0.441768,0.443862,3.62009,1.43442,1.0,0.412122,0.427892,2.71601,1.44798,1.0,0.441768,0.443862,3.37952,3.39554,3.53177,3.57105,3.6176,3.62573,3.67823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.68547,2.68547,2.68547,2.71601,2.7536,2.77158,2.80857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.68382,2.70544,2.72134,0.0160924,2.63939,2.64645,2.65935,2.68382,2.72133,2.79773,2.88143,-0.646188,-0.718944,-0.667424,0.0128391,-0.798526,-0.747573,-0.725933,-0.688051,-0.607148,-0.592581,-0.556282,2.96397,2.69775,3.18177,0.053833,2.69724,2.94962,2.96397,2.99543,3.42495,3.4516,3.55639,0.0,0.0,0.0907417,0.0165751,0.0,0.0,0.0,0.0,0.202371,0.210006,0.21492,-9999,-9999
20201208,2.587,1.0,1.753,0.774,1.0,4.106,1.441,1.0,-9999,-9999,-9999,-9999,-9999,2.587,1.0,1.753,0.774,1.0,4.106,1.441,1.0,84.2426,50.61,1.0,-9999,50.61,1.0,291.093,1.0,-9999,291.093,1.0,247.351,1.0,-9999,247.351,1.0,0.927,1.0,-9999,0.927,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.15341650588235295,0.7083333333333334,86.82502640770832,1.0,5.724700273333333,1.0,20.07884125,1.0,-9999,-9999,329.63291666666663,1.0,456.988,1.0,3.947,4.309,4.611,5.187,6.618,8.679,1.0,1.0,1.0,1.0,1.0,1.0,25.472,26.427,28.156,32.944,52.028,1.0,1.0,1.0,1.0,1.0,-13.7333,-9999,5.02523,-9999,-9999,-9999,-9999,0.479847,-9999,5.84435,-9999,-9999,-9999,-9999,2.58747,-9999,-9999,-9999,31,17,31,17,3.03165,1.0,0.335495,0.341124,3.03165,1.0,0.335495,0.341124,3.09664,1.0,0.00907326,2.99971,3.02405,3.03409,3.11272,3.13568,3.14747,3.15371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.21644,0.463728,1.0,0.403167,0.425713,2.3835,1.10813,1.0,0.541096,0.590711,3.21644,0.463728,1.0,0.403167,0.425713,2.3835,1.10813,1.0,0.541096,0.590711,3.04653,3.07985,3.1035,3.16936,3.25982,3.35326,3.38025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37109,2.38528,2.39141,2.41109,2.85615,2.85921,2.86353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.86719,2.90542,2.93658,0.0205713,2.83162,2.84896,2.86719,2.89121,2.94309,3.02191,3.13673,-0.0912559,-0.126234,-0.160059,0.0246511,-0.305003,-0.268776,-0.2625,-0.230484,-0.11518,0.0261632,0.112687,3.17009,3.42389,3.56455,0.0708617,3.14776,3.15756,3.1599,3.42121,3.88479,3.99798,4.02313,0.0147441,0.19,0.364853,0.0586245,0.0,0.0101573,0.0137289,0.186618,0.75382,0.773554,0.793256,-9999,-9999
20201209,1.518,1.0,1.555,1.604,1.0,1.452,1.188,1.0,-9999,-9999,-9999,-9999,-9999,1.518,1.0,1.555,1.604,1.0,1.452,1.188,1.0,83.5326,13.381,1.0,-9999,13.381,1.0,312.666,0.958333,-9999,312.666,0.958333,285.612,1.0,-9999,285.612,1.0,0.247,1.0,-9999,0.247,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.47286953488372085,0.8958333333333334,46.29517791428572,0.5833333333333334,1.8044580903571428,0.5833333333333334,21.16297535714286,0.5833333333333334,-9999,0.0,331.97364285714286,0.5833333333333334,439.148,1.0,3.842,4.176,4.458,5.03,6.468,8.5,1.0,1.0,1.0,1.0,1.0,1.0,25.208,26.173,27.987,32.893,51.956,1.0,1.0,1.0,1.0,1.0,-12.3762,-9999,1.61106,-9999,-9999,-9999,-9999,0.344364,-9999,8.24245,-9999,-9999,-9999,-9999,4.14262,-9999,-9999,-9999,31,17,31,17,3.96293,1.0,0.315153,0.315927,3.96293,1.0,0.315153,0.315927,3.94749,1.0,0.00696968,3.85064,3.92826,3.94072,3.94477,3.97083,3.97245,3.9889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8564,2.04147,1.0,0.384247,0.384895,3.75043,1.23909,1.0,0.494306,0.494526,3.8564,2.04147,1.0,0.384247,0.384895,3.75043,1.23909,1.0,0.494306,0.494526,3.69273,3.82291,3.83651,3.84082,3.86489,3.86756,3.8746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.72348,3.7269,3.72776,3.74331,3.75098,3.75643,3.75885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.60958,2.63861,2.67389,0.0209029,2.58493,2.59957,2.61011,2.62244,2.66664,2.74088,2.87116,-1.27916,-1.32433,-1.2736,0.0210126,-1.38644,-1.35232,-1.34186,-1.32444,-1.30361,-1.09926,-0.997511,2.66404,3.20954,3.07586,0.0641591,2.56857,2.62052,2.66404,3.20081,3.42305,3.48828,3.55089,0.0163936,0.152139,0.110849,0.0144044,0.0,0.0107692,0.0151119,0.147439,0.195006,0.19652,0.204367,-9999,-9999
20201210,3.224,1.0,2.509,0.737,1.0,4.527,0.998,1.0,-9999,-9999,-9999,-9999,-9999,3.224,1.0,2.509,0.737,1.0,4.527,0.998,1.0,82.8792,33.599,1.0,-9999,33.599,1.0,289.877,1.0,-9999,289.877,1.0,254.373,1.0,-9999,254.373,1.0,1.239,1.0,-9999,1.239,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.37079370454545457,0.9166666666666666,62.37393057479167,1.0,3.8871632825,1.0,19.881673333333335,1.0,-9999,0.0,331.2521458333333,1.0,435.002,1.0,4.033,4.398,4.679,5.161,6.372,8.345,1.0,1.0,1.0,1.0,1.0,1.0,25.02,25.968,27.848,32.867,51.862,1.0,1.0,1.0,1.0,1.0,-12.6679,-9999,3.72465,-9999,-9999,-9999,-9999,0.402749,-9999,-6.10324,-9999,-9999,-9999,-9999,2.25866,-9999,-9999,-9999,31,17,31,17,2.59889,1.0,0.333799,0.365228,2.59889,1.0,0.333799,0.365228,2.6007,1.0,0.0264673,2.40713,2.43553,2.44937,2.59889,2.70056,2.73197,2.85063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.71343,1.31576,1.0,0.384061,0.392012,2.12325,1.53998,1.0,0.57827,0.644238,2.71343,1.31576,1.0,0.384061,0.392012,2.12325,1.53998,1.0,0.57827,0.644238,2.58329,2.63129,2.65672,2.71343,2.77134,2.7884,2.93182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73086,1.83294,1.83434,2.12325,2.297,2.40091,2.41633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.80055,2.8199,2.89493,0.027074,2.79342,2.80398,2.8096,2.82759,2.87243,2.994,3.16962,0.277337,0.221014,0.294232,0.0167527,0.107347,0.171955,0.209112,0.305152,0.369315,0.396308,0.462901,2.51007,3.14928,2.90043,0.0606708,2.42374,2.46905,2.50313,3.14294,3.23083,3.24284,3.39241,0.0524874,0.389672,0.239046,0.0276988,0.0277163,0.0468466,0.0524874,0.347585,0.389161,0.390606,0.446296,-9999,-9999
20201211,4.445,1.0,4.268,2.529,1.0,4.8,0.827,1.0,-9999,-9999,-9999,-9999,-9999,4.445,1.0,4.268,2.529,1.0,4.8,0.827,1.0,82.2814,9.585,1.0,-9999,9.585,1.0,333.581,1.0,-9999,333.581,1.0,305.366,1.0,-9999,305.366,1.0,0.483,1.0,-9999,0.483,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.4421962,0.9375,23.303439070208338,1.0,0.7299828883333334,1.0,9.798563958333334,1.0,-4.675698690476191,0.875,338.8489375,1.0,430.067,1.0,4.158,4.354,4.522,4.942,6.246,8.204,1.0,1.0,1.0,1.0,1.0,1.0,25.832,26.687,27.962,32.87,51.758,1.0,1.0,1.0,1.0,1.0,-6.44169,-9999,1.21111,-9999,-9999,-9999,-9999,0.441006,-9999,-15.3083,-9999,-9999,-9999,-9999,2.19059,-9999,-9999,-9999,32,16,32,16,2.59539,1.0,0.357801,0.3659,2.59539,1.0,0.357801,0.3659,2.63828,1.0,0.0132582,2.56913,2.57854,2.57874,2.59539,2.66264,2.73166,2.77975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.81777,2.30385,1.0,0.444784,0.452356,1.86757,1.21708,1.0,0.527841,0.530408,2.81777,2.30385,1.0,0.444784,0.452356,1.86757,1.21708,1.0,0.527841,0.530408,2.7975,2.81105,2.81153,2.81777,2.88632,2.97589,3.04398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.82827,1.83191,1.83227,1.86757,1.92488,1.93615,1.94814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.16982,3.15399,3.26603,0.0281471,3.14575,3.17069,3.17213,3.18922,3.24506,3.40496,3.5753,0.559724,0.558601,0.627758,0.0169069,0.523274,0.551663,0.577254,0.598311,0.619988,0.675936,0.795548,2.29699,2.52809,2.50703,0.0429017,2.24728,2.25101,2.27272,2.46237,2.75872,2.81,3.08016,0.0210645,0.0614106,0.0494259,0.00505196,0.0210645,0.0216968,0.023056,0.0344001,0.0637962,0.0749236,0.103787,-9999,-9999
20201212,8.176,1.0,7.867,0.434,1.0,8.739,0.596,1.0,-9999,-9999,-9999,-9999,-9999,8.176,1.0,7.867,0.434,1.0,8.739,0.596,1.0,81.7403,17.511,1.0,-9999,17.511,1.0,350.79,1.0,-9999,350.79,1.0,334.167,1.0,-9999,334.167,1.0,0.489,1.0,-9999,0.489,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.34423452173913044,0.9583333333333334,38.34917636020833,1.0,1.4109656666666668,1.0,18.841208958333336,1.0,-1.708348856666667,0.625,357.21381249999996,1.0,432.788,1.0,6.19,6.144,6.047,5.897,6.351,8.066,1.0,1.0,1.0,1.0,1.0,1.0,27.369,28.098,28.773,33.112,51.751,1.0,1.0,1.0,1.0,1.0,5.36382,-9999,1.36384,-9999,-9999,-9999,-9999,0.423448,-9999,-6.96432,-9999,-9999,-9999,-9999,2.55023,-9999,-9999,-9999,31,17,31,17,2.56578,1.0,0.388436,0.841227,2.56578,1.0,0.388436,0.841227,2.96692,1.0,0.113943,2.38024,2.38828,2.38867,2.56578,3.4194,3.88063,4.3864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.88248,1.25509,1.0,0.516656,1.00947,1.7249,0.971417,1.0,0.478948,0.656617,2.88248,1.25509,1.0,0.516656,1.00947,1.7249,0.971417,1.0,0.478948,0.656617,2.60527,2.61726,2.61821,2.88248,3.98897,4.35173,4.9621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7249,1.7249,1.7249,1.72558,2.02979,2.62324,2.88636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.03215,4.05847,4.17765,0.0336317,4.0128,4.0185,4.02464,4.08192,4.26446,4.37744,4.55265,1.58773,1.49269,1.21072,0.0815996,0.13903,0.496806,0.803792,1.44991,1.63211,1.63999,1.64957,2.39971,2.39223,2.52752,0.0407414,2.31318,2.32245,2.38187,2.41128,2.74033,2.79244,3.05838,0.0438835,0.0585896,0.0682528,0.00597278,0.0223261,0.0438835,0.0443265,0.0554425,0.0748108,0.0987413,0.156054,-9999,-9999
20201213,6.461,1.0,6.796,0.849,1.0,5.791,0.896,1.0,-9999,-9999,-9999,-9999,-9999,6.461,1.0,6.796,0.849,1.0,5.791,0.896,1.0,81.2548,27.008,1.0,-9999,27.008,1.0,320.255,1.0,-9999,320.255,1.0,316.972,1.0,-9999,316.972,1.0,1.152,1.0,-9999,1.152,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5358197234042553,0.9791666666666666,55.43722337958334,1.0,2.3916713914583334,1.0,24.960281249999998,1.0,-2.4146300930232556,0.8958333333333334,347.24316666666664,1.0,427.957,1.0,5.949,6.125,6.218,6.314,6.71,8.023,1.0,1.0,1.0,1.0,1.0,1.0,27.693,28.518,29.212,33.598,51.791,1.0,1.0,1.0,1.0,1.0,-4.50349,-9999,2.76198,-9999,-9999,-9999,-9999,0.427693,-9999,-12.1651,-9999,-9999,-9999,-9999,1.96622,-9999,-9999,-9999,32,16,32,16,4.40134,1.0,0.398979,0.527071,4.40134,1.0,0.398979,0.527071,4.56653,1.0,0.049986,4.37211,4.3722,4.37253,4.40134,4.55811,5.06102,5.15853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.19722,2.76259,1.0,0.493568,0.634368,4.32957,2.47655,1.0,0.596618,0.616728,4.19722,2.76259,1.0,0.493568,0.634368,4.32957,2.47655,1.0,0.596618,0.616728,4.19398,4.19411,4.19458,4.19722,4.37343,4.99113,5.13022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.25155,4.25155,4.25155,4.32957,4.43036,4.56396,4.64885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.97071,3.99187,4.07501,0.0250126,3.95631,3.95874,3.96253,4.00601,4.12143,4.2511,4.38767,-0.411779,-0.409474,-0.491514,0.0264402,-0.866153,-0.806526,-0.498941,-0.416503,-0.398951,-0.389187,-0.337865,2.17393,2.0983,2.23067,0.0302615,2.07244,2.08689,2.09614,2.17118,2.34912,2.39905,2.44788,0.0755548,0.0791502,0.106454,0.00655448,0.0712692,0.0756976,0.079022,0.0911289,0.120607,0.147171,0.167702,-9999,-9999
20201214,9.883,1.0,9.278,0.858,1.0,10.985,0.534,1.0,-9999,-9999,-9999,-9999,-9999,9.883,1.0,9.278,0.858,1.0,10.985,0.534,1.0,80.8262,35.606,1.0,-9999,35.606,1.0,341.907,1.0,-9999,341.907,1.0,300.991,1.0,-9999,300.991,1.0,1.485,1.0,-9999,1.485,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6711961063829787,0.9791666666666666,67.29437504208333,1.0,3.6953250833333335,1.0,24.09693354166667,1.0,-0.3781625000000002,1.0,363.9329375,1.0,421.654,1.0,7.131,7.06,6.934,6.703,6.871,8.04,1.0,1.0,1.0,1.0,1.0,1.0,27.178,27.987,29.084,33.644,51.734,1.0,1.0,1.0,1.0,1.0,6.75342,-9999,2.22181,-9999,-9999,-9999,-9999,0.516334,-9999,-17.4052,-9999,-9999,-9999,-9999,3.74652,-9999,-9999,-9999,31,17,31,17,4.53139,1.0,0.391519,0.391558,4.53139,1.0,0.391519,0.391558,4.53455,1.0,0.000809634,4.531,4.531,4.53139,4.53139,4.53557,4.54197,4.54575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.72437,2.13488,1.0,0.536592,0.536654,1.89083,0.830873,1.0,0.421159,0.421159,5.72437,2.13488,1.0,0.536592,0.536654,1.89083,0.830873,1.0,0.421159,0.421159,5.72379,5.72379,5.72437,5.72437,5.7306,5.74016,5.74579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.89083,1.89083,1.89083,1.89083,1.89083,1.89083,1.89083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.87594,4.92394,5.01572,0.0294306,4.84644,4.85214,4.85742,4.89641,5.16954,5.21084,5.30642,0.296531,0.392555,0.481166,0.0286911,0.315051,0.321142,0.326413,0.365026,0.633921,0.668868,0.760668,2.53543,2.43506,2.55123,0.0221175,2.40451,2.43506,2.46166,2.53415,2.61453,2.6231,2.69682,0.122666,0.116429,0.142035,0.00461273,0.115898,0.116419,0.116892,0.13806,0.155803,0.164698,0.17692,-9999,-9999
20201215,9.22,1.0,8.633,1.391,1.0,10.29,0.554,1.0,-9999,-9999,-9999,-9999,-9999,9.22,1.0,8.633,1.391,1.0,10.29,0.554,1.0,80.4531,26.374,1.0,-9999,26.374,1.0,319.024,1.0,-9999,319.024,1.0,297.943,1.0,-9999,297.943,1.0,1.009,1.0,-9999,1.009,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.31390026595744686,0.9791666666666666,50.52215836,1.0,2.906590833333333,1.0,16.272101250000002,1.0,-9999,-9999,356.88118749999995,1.0,433.238,1.0,7.172,7.321,7.36,7.267,7.236,8.09,1.0,1.0,1.0,1.0,1.0,1.0,27.241,28.002,29.182,33.748,51.73,1.0,1.0,1.0,1.0,1.0,-2.27688,-9999,1.7122,-9999,-9999,-9999,-9999,0.513894,-9999,-7.64023,-9999,-9999,-9999,-9999,3.67589,-9999,-9999,-9999,31,17,31,17,3.69693,1.0,0.363457,0.450214,3.69693,1.0,0.363457,0.450214,3.83696,1.0,0.0393765,3.65859,3.65885,3.6874,3.69693,3.92032,4.19023,4.36764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.42105,1.75233,1.0,0.448958,0.460851,1.99701,1.01779,1.0,0.554728,0.80973,4.42105,1.75233,1.0,0.448958,0.460851,1.99701,1.01779,1.0,0.554728,0.80973,4.40713,4.40819,4.40898,4.42105,4.50525,4.61623,4.67372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9154,1.9154,1.99534,1.99701,2.4426,3.09513,3.32915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.98965,5.01848,5.08799,0.0206534,4.96124,4.9738,4.97694,5.00047,5.20585,5.22499,5.28884,1.27424,1.32155,1.25103,0.0237919,0.953376,0.992162,1.26415,1.2952,1.31835,1.33036,1.44491,2.31729,2.28011,2.26992,0.00973518,2.128,2.17635,2.2695,2.29134,2.31621,2.31729,2.32816,0.11771,0.115058,0.105593,0.00347942,0.0579262,0.0744893,0.0778722,0.115399,0.120527,0.120809,0.121598,-9999,-9999
20201216,7.852,1.0,7.464,1.997,1.0,8.559,1.522,1.0,-9999,-9999,-9999,-9999,-9999,7.852,1.0,7.464,1.997,1.0,8.559,1.522,1.0,80.1369,39.201,1.0,-9999,39.201,1.0,305.221,1.0,-9999,305.221,1.0,287.117,1.0,-9999,287.117,1.0,1.13,1.0,-9999,1.13,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.39610191304347825,0.9583333333333334,74.51121356,1.0,4.034398541666667,1.0,22.820781874999998,1.0,5.374245384615384,0.5416666666666666,351.10131249999995,1.0,428.388,1.0,5.805,6.02,6.186,6.507,7.247,8.176,1.0,1.0,1.0,1.0,1.0,1.0,26.667,27.525,29.002,33.626,51.733,1.0,1.0,1.0,1.0,1.0,-7.43933,-9999,2.1437,-9999,-9999,-9999,-9999,0.496284,-9999,-15.6675,-9999,-9999,-9999,-9999,3.56965,-9999,-9999,-9999,31,17,31,17,3.85555,1.0,0.384126,0.459341,3.85555,1.0,0.384126,0.459341,3.90612,1.0,0.0309923,3.69739,3.71851,3.72601,3.85555,4.04786,4.22226,4.25566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.78545,2.43052,1.0,0.503301,0.524526,1.76408,1.67601,1.0,0.500037,0.6563,4.78545,2.43052,1.0,0.503301,0.524526,1.76408,1.67601,1.0,0.500037,0.6563,4.58639,4.6179,4.6291,4.78545,4.88642,4.9133,4.94317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.69676,1.69676,1.69676,1.76408,2.06677,2.54692,2.57776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.94818,4.95096,4.99467,0.0101372,4.93641,4.9389,4.945,4.9551,5.05346,5.05742,5.11168,1.10988,1.09541,1.08855,0.0220776,0.819041,0.854197,1.00198,1.10988,1.2125,1.22737,1.23143,2.60551,2.60443,2.49055,0.0311409,1.98303,2.31453,2.33078,2.60349,2.60551,2.60912,2.60963,0.337902,0.332417,0.28143,0.0134938,0.08791,0.171569,0.200975,0.332016,0.33465,0.336779,0.337557,-9999,-9999
