TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20200801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.473,14.155,2.899,19.131,3.257,17.473,0.0,14.155,2.899,0.0,19.131,3.257,0.0,423.318,263.835,1.0,242.693,263.835,1.0,-9999,-9999,343.474,343.474,0.0,-9999,-9999,321.709,321.709,0.0,-9999,-9999,4.363,4.363,0.0,99.977,99.991,1.0,0.002,0.5,1.0,3.798,4.196,1.0,0.5633583695652173,0.9583333333333334,387.98,1.0,-9999,-9999,72.6492,-9999,-9999,-9999,-9999,-9999,-9999,78.4865,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16,32,0,0,-2.45868,1.0,-9999,-9999,-2.42024,1.0,-9999,-9999,-2.47202,1.0,0.0174747,-2.53009,-2.52735,-2.52735,-2.45868,-2.40671,-2.40511,-2.39623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.8569,4.10734,1.0,-9999,-9999,-6.98239,8.3091,1.0,-9999,-9999,6.87018,4.0986,1.0,-9999,-9999,-6.93348,8.37974,1.0,-9999,-9999,6.49929,6.5072,6.5072,6.8569,6.88081,7.02789,7.03743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.99469,-6.98331,-6.98239,-6.93348,-6.90681,-6.90681,-6.90681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.59439,5.62381,5.14558,0.219406,3.3077,3.57842,4.56299,5.40914,5.53852,5.55274,5.62381,9.17116,9.18779,9.03395,0.131574,8.09207,8.19425,8.73017,9.12075,9.17811,9.18572,9.18779,-9999,-9999
20200802,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.222,13.599,1.684,16.034,1.448,15.222,0.0,13.599,1.684,0.0,16.034,1.448,0.0,420.616,127.23,1.0,167.243,127.23,1.0,-9999,-9999,361.798,361.798,0.0,-9999,-9999,330.62,330.62,0.0,-9999,-9999,1.901,1.901,0.0,99.646,99.651,1.0,1.944,1.6,1.0,3.085,3.248,1.0,0.5052526842105265,0.7916666666666666,441.798,1.0,-9999,-9999,41.8912,-9999,-9999,-9999,-9999,-9999,-9999,27.3059,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16,32,0,0,-2.93993,1.0,-9999,-9999,-2.78887,1.0,-9999,-9999,-2.84267,1.0,0.0161192,-2.95824,-2.95042,-2.93993,-2.78555,-2.76577,-2.74985,-2.71934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.61038,1.09388,1.0,-9999,-9999,-6.55477,11.4909,1.0,-9999,-9999,4.63268,1.09306,1.0,-9999,-9999,-6.34757,11.6954,1.0,-9999,-9999,4.44422,4.47367,4.47456,4.6012,4.62049,4.65213,4.68105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.6008,-6.57499,-6.5692,-6.3455,-6.24244,-6.23671,-6.23133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.55093,6.48501,5.67158,0.267645,3.44685,3.47454,3.61906,6.68983,6.83644,6.91704,7.09085,6.63976,6.60907,6.39144,0.136137,5.27477,5.29891,5.45555,6.83197,6.89611,6.95608,7.04563,-9999,-9999
20200803,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.39,10.223,0.836,14.974,2.247,13.39,0.0,10.223,0.836,0.0,14.974,2.247,0.0,417.869,209.349,1.0,216.008,209.349,1.0,-9999,-9999,319.537,319.537,0.0,-9999,-9999,310.069,310.069,0.0,-9999,-9999,2.89,2.89,0.0,99.745,99.753,1.0,0.418,0.0,1.0,2.887,3.304,1.0,0.44353749000000003,0.8333333333333334,392.78,1.0,-9999,-9999,81.7982,-9999,-9999,-9999,-9999,-9999,-9999,54.4123,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16,32,0,0,-4.03163,1.0,-9999,-9999,-3.58264,1.0,-9999,-9999,-3.82311,1.0,0.0319067,-4.04894,-4.03163,-4.02894,-3.74009,-3.71871,-3.58509,-3.58264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.90644,3.53368,1.0,-9999,-9999,-7.78082,8.21069,1.0,-9999,-9999,3.49935,3.55826,1.0,-9999,-9999,-6.92827,10.5119,1.0,-9999,-9999,3.05076,3.08269,3.08938,3.46476,3.93088,3.96522,4.81748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.2781,-7.78915,-7.78769,-6.93157,-6.92239,-6.91536,-6.91085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.65872,7.42134,6.21316,0.461992,1.59662,2.89876,3.30439,7.65872,8.7454,9.02805,9.68776,11.2009,11.0733,10.2989,0.304572,7.61016,8.14516,8.22976,11.2009,12.0143,12.164,12.5292,-9999,-9999
20200804,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.732,9.302,2.065,14.447,3.032,12.732,0.0,9.302,2.065,0.0,14.447,3.032,0.0,415.078,230.461,1.0,235.116,230.461,1.0,-9999,-9999,312.28,312.28,0.0,-9999,-9999,306.539,306.539,0.0,-9999,-9999,3.283,3.283,0.0,99.915,99.917,1.0,0.238,0.3,1.0,2.726,3.34,1.0,0.4358586239130435,0.9583333333333334,394.188,1.0,-9999,-9999,77.6441,-9999,-9999,-9999,-9999,-9999,-9999,62.7466,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16,32,0,0,-2.98251,1.0,-9999,-9999,-2.81599,1.0,-9999,-9999,-2.75421,1.0,0.0401314,-3.06429,-2.98251,-2.97553,-2.8092,-2.58548,-2.56631,-2.36087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.09925,1.54869,1.0,-9999,-9999,-7.36076,8.76986,1.0,-9999,-9999,5.84006,1.75915,1.0,-9999,-9999,-6.99047,9.41046,1.0,-9999,-9999,5.12101,5.15149,5.15902,5.80457,5.98422,6.09925,6.13975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.42145,-7.36744,-7.36076,-6.99047,-6.31485,-6.31485,-6.31485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.3151,7.05137,6.03221,0.474014,1.10659,1.42566,3.2835,7.3151,8.59119,8.86984,9.61522,11.7454,11.6097,10.9187,0.312709,7.96338,8.22657,8.87246,11.7454,12.6754,12.8075,13.1969,-9999,-9999
20200805,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.446,13.231,1.671,16.553,2.164,15.446,0.0,13.231,1.671,0.0,16.553,2.164,0.0,412.243,80.087,1.0,99.814,80.087,1.0,-9999,-9999,368.095,368.095,0.0,-9999,-9999,333.682,333.682,0.0,-9999,-9999,2.455,2.455,0.0,99.87,99.882,1.0,2.75,1.4,1.0,4.597,4.601,1.0,0.6411763488372094,0.8958333333333334,409.285,1.0,-9999,-9999,58.9013,-9999,-9999,-9999,-9999,-9999,-9999,-22.7553,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16,32,0,0,-2.35579,1.0,-9999,-9999,-2.3215,1.0,-9999,-9999,-2.35307,1.0,0.00457573,-2.37607,-2.37011,-2.36191,-2.35579,-2.34262,-2.33051,-2.31655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.81955,0.759995,1.0,-9999,-9999,-6.31499,15.4971,1.0,-9999,-9999,5.79478,0.767021,1.0,-9999,-9999,-6.25304,15.5398,1.0,-9999,-9999,5.64224,5.67248,5.67904,5.76944,5.82779,5.84414,5.87317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.36077,-6.32232,-6.31499,-6.25565,-6.24538,-6.23828,-6.23322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.74924,5.6235,5.43728,0.249149,3.11166,3.38855,3.66208,6.49842,6.82771,6.84222,7.23781,6.00587,5.94482,5.80822,0.124844,4.7475,4.80932,4.88665,6.27729,6.43822,6.47694,6.64896,-9999,-9999
20200806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.368,14.389,2.005,21.858,4.204,19.368,0.0,14.389,2.005,0.0,21.858,4.204,0.0,409.367,186.707,1.0,209.172,186.707,1.0,-9999,-9999,347.158,347.158,0.0,-9999,-9999,323.501,323.501,0.0,-9999,-9999,6.64,6.64,0.0,100.454,100.477,1.0,0.032,0.0,1.0,2.544,3.172,1.0,0.3895410227272728,0.9166666666666666,391.472,1.0,-9999,-9999,87.1091,-9999,-9999,-9999,-9999,-9999,-9999,17.317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16,32,0,0,-1.31,1.0,-9999,-9999,-1.30912,1.0,-9999,-9999,-1.32849,1.0,0.00357186,-1.36408,-1.36074,-1.34645,-1.32328,-1.31,-1.30912,-1.2993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.49614,2.05782,1.0,-9999,-9999,-5.14163,6.78942,1.0,-9999,-9999,6.46016,2.06292,1.0,-9999,-9999,-5.12237,6.82421,1.0,-9999,-9999,6.31529,6.34124,6.34706,6.43615,6.49001,6.49614,6.54025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.16163,-5.14822,-5.14515,-5.12455,-5.11976,-5.11604,-5.11324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.07756,5.04491,5.33524,0.115359,4.39441,4.43174,4.6116,5.64196,5.75796,5.85419,6.16048,6.58973,6.57673,6.76119,0.0728456,6.2404,6.25761,6.38107,6.90881,6.9553,7.00344,7.32652,-9999,-9999
20200807,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.029,15.739,2.641,23.674,4.742,21.029,0.0,15.739,2.641,0.0,23.674,4.742,0.0,406.449,272.873,1.0,251.024,272.873,1.0,-9999,-9999,352.316,352.316,0.0,-9999,-9999,326.009,326.009,0.0,-9999,-9999,8.589,8.589,0.0,100.756,100.781,0.979167,0.0,0.0,1.0,2.13,3.21,0.979167,0.36797268863636357,0.9166666666666666,395.052,1.0,-9999,-9999,92.7856,-9999,-9999,-9999,-9999,-9999,-9999,93.246,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16,32,0,0,0.328335,1.0,-9999,-9999,0.350951,1.0,-9999,-9999,0.28926,1.0,0.0195371,0.00287125,0.236723,0.237428,0.275716,0.357506,0.365378,0.469223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.85853,0.823851,1.0,-9999,-9999,-2.45467,6.26338,1.0,-9999,-9999,5.93702,1.0111,1.0,-9999,-9999,-2.46122,6.25422,1.0,-9999,-9999,5.13933,5.81074,5.81265,5.86826,5.93335,5.97045,6.37325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.56551,-2.56319,-2.56313,-2.55664,-2.45708,-2.45467,-2.44991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.26956,5.27079,5.51874,0.106956,5.18215,5.18709,5.25004,5.38543,5.46715,5.47986,7.27993,5.80566,5.81863,6.0273,0.0644114,5.7903,5.87267,5.91965,5.93523,5.9529,5.98957,7.05575,-9999,-9999
20200808,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.852,16.256,2.057,23.151,4.549,20.852,0.0,16.256,2.057,0.0,23.151,4.549,0.0,403.491,227.074,1.0,235.535,227.074,1.0,-9999,-9999,356.784,356.784,0.0,-9999,-9999,328.182,328.182,0.0,-9999,-9999,7.117,7.117,0.0,100.684,100.708,1.0,0.0,0.5,1.0,1.341,2.281,1.0,0.25891447446808513,0.9791666666666666,385.902,1.0,-9999,-9999,75.9742,-9999,-9999,-9999,-9999,-9999,-9999,54.4481,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16,32,0,0,-0.0626861,1.0,-9999,-9999,-0.167651,1.0,-9999,-9999,-0.11797,1.0,0.015124,-0.190709,-0.184545,-0.1792,-0.164537,-0.0626861,-0.0423278,0.127123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.75732,1.65108,1.0,-9999,-9999,-2.46927,5.61892,1.0,-9999,-9999,4.55875,1.69939,1.0,-9999,-9999,-2.52171,5.53834,1.0,-9999,-9999,4.49497,4.51052,4.52696,4.57825,4.75732,4.80037,5.16969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.53051,-2.53023,-2.52705,-2.52224,-2.46927,-2.46137,-2.40258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.1927,6.20816,6.22254,0.0868992,5.75056,5.84837,5.93652,5.99079,6.37611,6.38271,7.55999,6.71718,6.737,6.80932,0.0555993,6.48038,6.57618,6.58539,6.64333,6.97774,6.98559,7.55868,-9999,-9999
20200809,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.258,16.175,1.434,22.299,4.172,20.258,0.0,16.175,1.434,0.0,22.299,4.172,0.0,400.495,233.275,1.0,239.35,233.275,1.0,-9999,-9999,357.727,357.727,0.0,-9999,-9999,328.64,328.64,0.0,-9999,-9999,6.179,6.179,0.0,100.637,100.663,1.0,0.0,0.0,1.0,1.619,2.265,1.0,0.27276190499999997,0.8333333333333334,402.346,1.0,-9999,-9999,68.3274,-9999,-9999,-9999,-9999,-9999,-9999,64.959,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16,32,0,0,-0.729198,1.0,-9999,-9999,-0.705822,1.0,-9999,-9999,-0.745286,1.0,0.0239623,-0.977338,-0.86118,-0.834558,-0.720811,-0.688361,-0.668208,-0.624439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.64337,0.383912,1.0,-9999,-9999,-3.87572,6.48447,1.0,-9999,-9999,5.59229,0.371755,1.0,-9999,-9999,-3.81639,6.55447,1.0,-9999,-9999,4.86925,5.18863,5.19749,5.57328,5.64337,5.80569,6.02157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.91047,-3.87572,-3.86872,-3.84734,-3.80065,-3.78981,-3.78164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.90981,7.92251,7.543,0.0709846,7.00546,7.08601,7.12741,7.3712,8.00646,8.09353,8.09781,7.57665,7.60118,7.4669,0.055301,7.05684,7.13271,7.17843,7.31698,7.91301,7.92963,7.94631,-9999,-9999
20200810,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.953,15.809,1.96,22.024,4.167,19.953,0.0,15.809,1.96,0.0,22.024,4.167,0.0,397.46,254.805,1.0,240.536,254.805,1.0,-9999,-9999,353.018,353.018,0.0,-9999,-9999,326.35,326.35,0.0,-9999,-9999,6.835,6.835,0.0,100.588,100.61,1.0,0.109,0.0,1.0,2.306,2.649,1.0,0.3547019372093023,0.8958333333333334,399.184,1.0,-9999,-9999,71.3697,-9999,-9999,-9999,-9999,-9999,-9999,77.8703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16,32,0,0,2.07308,1.0,-9999,-9999,2.07397,1.0,-9999,-9999,2.02124,1.0,0.011053,1.86934,1.98636,2.00549,2.02264,2.07308,2.07626,2.08078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.75104,3.17518,1.0,-9999,-9999,-0.878946,6.30133,1.0,-9999,-9999,7.73297,3.18697,1.0,-9999,-9999,-0.868618,6.29877,1.0,-9999,-9999,7.59972,7.62649,7.64682,7.72411,7.75104,7.76702,7.78653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.2047,-0.95218,-0.948797,-0.878946,-0.876198,-0.875506,-0.873338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.51946,8.52766,8.01461,0.0834283,7.01223,7.57559,7.62843,7.87348,8.52766,8.62142,8.62763,7.1957,7.22427,7.05676,0.0656148,6.38283,6.70746,6.80835,6.89155,7.5875,7.60397,7.62334,-9999,-9999
20200811,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.433,16.852,1.686,22.224,3.562,20.433,0.0,16.852,1.686,0.0,22.224,3.562,0.0,394.388,255.716,1.0,235.103,255.716,1.0,-9999,-9999,360.568,360.568,0.0,-9999,-9999,330.022,330.022,0.0,-9999,-9999,5.186,5.186,0.0,100.709,100.729,1.0,0.409,0.0,1.0,2.734,3.396,1.0,0.5086290208333334,1.0,387.807,1.0,-9999,-9999,69.7746,-9999,-9999,-9999,-9999,-9999,-9999,96.3514,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16,32,0,0,-0.301244,1.0,-9999,-9999,-0.301911,1.0,-9999,-9999,-0.313504,1.0,0.00833921,-0.375428,-0.303457,-0.303114,-0.301966,-0.301123,-0.300517,-0.29957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.84786,2.21311,1.0,-9999,-9999,-3.85937,5.95611,1.0,-9999,-9999,6.84786,2.21311,1.0,-9999,-9999,-3.86033,5.95453,1.0,-9999,-9999,6.63512,6.84786,6.84786,6.84786,6.84786,6.84786,6.84786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.86257,-3.86207,-3.86123,-3.86023,-3.85892,-3.85832,-3.85695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.07848,8.09044,7.74545,0.0569513,7.2808,7.50519,7.56347,7.59982,8.09044,8.1522,8.16398,8.20066,8.216,8.06498,0.0380751,7.76602,7.8982,7.91305,7.96332,8.32718,8.36745,8.36825,-9999,-9999
20200812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19.403,16.118,1.095,21.045,3.272,19.403,0.0,16.118,1.095,0.0,21.045,3.272,0.0,391.28,263.342,1.0,237.566,263.342,1.0,-9999,-9999,342.355,342.355,0.0,-9999,-9999,321.165,321.165,0.0,-9999,-9999,5.707,5.707,0.0,100.599,100.618,1.0,0.0,0.0,1.0,3.543,4.078,1.0,0.6259788958333333,1.0,382.529,1.0,-9999,-9999,74.2243,-9999,-9999,-9999,-9999,-9999,-9999,94.9879,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16,32,0,0,-0.880028,1.0,-9999,-9999,-0.880028,1.0,-9999,-9999,-0.880028,1.0,1.06667e-16,-0.880028,-0.880028,-0.880028,-0.880028,-0.880028,-0.880028,-0.880028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.61527,1.8848,1.0,-9999,-9999,-4.07969,5.77603,1.0,-9999,-9999,5.61527,1.8848,1.0,-9999,-9999,-4.07969,5.77603,1.0,-9999,-9999,5.61527,5.61527,5.61527,5.61527,5.61527,5.61527,5.61527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.07969,-4.07969,-4.07969,-4.07969,-4.07969,-4.07969,-4.07969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.76466,6.67463,6.54957,0.0416283,6.3536,6.36076,6.38153,6.41653,6.78276,6.78983,6.80728,7.6229,7.55,7.55669,0.034215,7.3556,7.37898,7.39421,7.45567,7.80053,7.81504,7.81833,-9999,-9999
20200813,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.958,15.015,1.85,21.121,4.03,18.958,0.0,15.015,1.85,0.0,21.121,4.03,0.0,388.137,268.715,1.0,246.631,268.715,1.0,-9999,-9999,331.235,331.235,0.0,-9999,-9999,315.757,315.757,0.0,-9999,-9999,6.679,6.679,0.0,100.24,100.253,1.0,0.0,0.0,1.0,2.475,3.469,1.0,0.4456746304347825,0.9583333333333334,384.362,1.0,-9999,-9999,63.1774,-9999,-9999,-9999,-9999,-9999,-9999,94.3901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17,31,0,0,-0.442443,1.0,-9999,-9999,-0.445942,1.0,-9999,-9999,-0.381763,1.0,0.0232769,-0.448731,-0.448415,-0.447188,-0.445942,-0.442912,-0.252173,0.0467291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.8998,1.72789,1.0,-9999,-9999,-3.34716,4.75137,1.0,-9999,-9999,4.8998,1.72789,1.0,-9999,-9999,-3.35238,4.74216,1.0,-9999,-9999,4.8998,4.8998,4.8998,4.8998,4.8998,5.41507,5.9434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.35654,-3.35607,-3.35466,-3.35245,-3.34786,-3.34582,-3.19006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.76347,4.48833,4.7405,0.0817423,4.37264,4.40462,4.42177,4.45736,5.05089,5.05455,5.07485,5.26986,5.05012,5.32024,0.061815,4.97338,5.01526,5.03354,5.09786,5.66378,5.6836,5.71218,-9999,-9999
